1.000000000000000000e+01,0.000000000000000000e+00,1.382197827400000041e-08
1.000000000000000000e+01,6.500000000000000000e+01,1.038905122800000189e-07
1.000000000000000000e+01,1.290000000000000000e+02,2.218369744400000142e-07
1.000000000000000000e+01,1.940000000000000000e+02,3.806203022599999527e-07
1.000000000000000000e+01,2.590000000000000000e+02,6.057789164800000723e-07
1.000000000000000000e+01,3.240000000000000000e+02,8.900841555799999587e-07
1.000000000000000000e+01,3.880000000000000000e+02,1.262030308200000134e-06
1.000000000000000000e+01,4.530000000000000000e+02,1.746204940399999907e-06
1.000000000000000000e+01,5.180000000000000000e+02,2.346482723799999758e-06
1.000000000000000000e+01,5.820000000000000000e+02,3.078364770400000228e-06
1.000000000000000000e+01,6.470000000000000000e+02,3.977268144599999682e-06
1.000000000000000000e+01,7.120000000000000000e+02,5.110503471000000020e-06
1.000000000000000000e+01,7.760000000000000000e+02,6.304334182799999374e-06
1.000000000000000000e+01,8.410000000000000000e+02,7.770917782200000492e-06
1.000000000000000000e+01,9.060000000000000000e+02,9.453528399599998744e-06
1.000000000000000000e+01,9.710000000000000000e+02,1.138576826600000189e-05
1.000000000000000000e+01,1.035000000000000000e+03,1.352607382599999968e-05
1.000000000000000000e+01,1.100000000000000000e+03,1.599773287400000146e-05
1.000000000000000000e+01,1.165000000000000000e+03,1.877137837800000052e-05
1.000000000000000000e+01,1.229000000000000000e+03,2.186509437999999538e-05
1.000000000000000000e+01,1.294000000000000000e+03,2.547546253200000456e-05
1.000000000000000000e+01,1.359000000000000000e+03,3.458752063600000290e-05
1.000000000000000000e+01,1.424000000000000000e+03,8.097787432999999579e-05
1.000000000000000000e+01,1.488000000000000000e+03,1.291508451399999975e-04
1.000000000000000000e+01,1.553000000000000000e+03,1.782789042799999503e-04
1.000000000000000000e+01,1.618000000000000000e+03,2.279606697599999895e-04
1.000000000000000000e+01,1.682000000000000000e+03,2.768379374400000217e-04
1.000000000000000000e+01,1.747000000000000000e+03,3.266373183799999459e-04
1.000000000000000000e+01,1.812000000000000000e+03,3.763369185199999783e-04
1.000000000000000000e+01,1.876000000000000000e+03,4.256489471000000305e-04
1.000000000000000000e+01,1.941000000000000000e+03,4.756205149800000532e-04
1.000000000000000000e+01,2.006000000000000000e+03,5.308751831800000197e-04
1.000000000000000000e+01,2.071000000000000000e+03,5.767568156000000721e-04
1.000000000000000000e+01,2.135000000000000000e+03,6.260809114399999665e-04
1.000000000000000000e+01,2.200000000000000000e+03,6.762818058800000327e-04
1.000000000000000000e+01,2.230000000000000000e+03,6.993040304399998977e-04
1.000000000000000000e+01,2.259000000000000000e+03,7.216145588399999712e-04
1.000000000000000000e+01,2.289000000000000000e+03,7.446055659200000610e-04
1.000000000000000000e+01,2.318000000000000000e+03,7.668201196000000225e-04
1.000000000000000000e+01,2.348000000000000000e+03,7.897062599600000775e-04
1.000000000000000000e+01,2.378000000000000000e+03,8.127418626000000720e-04
1.000000000000000000e+01,2.407000000000000000e+03,8.349297034000000180e-04
1.000000000000000000e+01,2.437000000000000000e+03,8.579340936199999655e-04
1.000000000000000000e+01,2.466000000000000000e+03,8.801509053599999768e-04
1.000000000000000000e+01,2.496000000000000000e+03,9.032802204800000458e-04
1.000000000000000000e+01,2.526000000000000000e+03,9.263560033000001713e-04
1.000000000000000000e+01,2.555000000000000000e+03,9.486508753999999856e-04
1.000000000000000000e+01,2.585000000000000000e+03,9.714143062000000139e-04
1.000000000000000000e+01,2.615000000000000000e+03,9.945748605200001140e-04
1.000000000000000000e+01,2.644000000000000000e+03,1.016916645199999851e-03
1.000000000000000000e+01,2.674000000000000000e+03,1.040099504800000036e-03
1.000000000000000000e+01,2.703000000000000000e+03,1.062325250000000117e-03
1.000000000000000000e+01,2.733000000000000000e+03,1.085443406399999762e-03
1.000000000000000000e+01,2.763000000000000000e+03,1.108603976600000193e-03
1.000000000000000000e+01,2.792000000000000000e+03,1.131050561400000036e-03
1.000000000000000000e+01,2.822000000000000000e+03,1.153796120599999940e-03
