4.000000000000000000e+01,0.000000000000000000e+00,8.817947284659997964e-05
4.000000000000000000e+01,3.000000000000000000e+01,9.476717563735998482e-07
4.000000000000000000e+01,6.000000000000000000e+01,1.092403456959999989e-06
4.000000000000000000e+01,8.900000000000000000e+01,2.157219968800000046e-06
4.000000000000000000e+01,1.190000000000000000e+02,4.028293987600000379e-06
4.000000000000000000e+01,1.490000000000000000e+02,7.304950203999998876e-06
4.000000000000000000e+01,1.790000000000000000e+02,1.307761974200000316e-05
4.000000000000000000e+01,2.080000000000000000e+02,2.279821183399999496e-05
4.000000000000000000e+01,2.380000000000000000e+02,4.024530171200000695e-05
4.000000000000000000e+01,2.680000000000000000e+02,7.109754310999999384e-05
4.000000000000000000e+01,2.980000000000000000e+02,1.283534368800000271e-04
4.000000000000000000e+01,3.270000000000000000e+02,1.845409455000000028e-03
4.000000000000000000e+01,3.570000000000000000e+02,3.846240238999999814e-03
4.000000000000000000e+01,3.870000000000000000e+02,5.774957165000000475e-03
4.000000000000000000e+01,4.170000000000000000e+02,8.273395299399998945e-03
4.000000000000000000e+01,4.470000000000000000e+02,1.090840404400000158e-02
4.000000000000000000e+01,4.760000000000000000e+02,1.348092859999999900e-02
4.000000000000000000e+01,5.060000000000000000e+02,1.614648230799999723e-02
4.000000000000000000e+01,5.360000000000000000e+02,1.876429922600000161e-02
4.000000000000000000e+01,5.660000000000000000e+02,2.142081406000000132e-02
4.000000000000000000e+01,5.950000000000000000e+02,2.397525880799999953e-02
4.000000000000000000e+01,6.250000000000000000e+02,2.662162333200000092e-02
4.000000000000000000e+01,6.550000000000000000e+02,2.925358657600000273e-02
4.000000000000000000e+01,6.850000000000000000e+02,3.189725555999999712e-02
4.000000000000000000e+01,7.140000000000000000e+02,3.445109828799999829e-02
4.000000000000000000e+01,7.440000000000000000e+02,3.709371969400000052e-02
4.000000000000000000e+01,7.740000000000000000e+02,3.972181276200000000e-02
4.000000000000000000e+01,8.040000000000000000e+02,4.236357711600000076e-02
4.000000000000000000e+01,8.330000000000000000e+02,4.490628735199999472e-02
4.000000000000000000e+01,8.630000000000000000e+02,4.754570498600000500e-02
4.000000000000000000e+01,8.930000000000000000e+02,5.018556908199999639e-02
4.000000000000000000e+01,9.230000000000000000e+02,5.280658812000000452e-02
4.000000000000000000e+01,9.530000000000000000e+02,5.544562378199999197e-02
4.000000000000000000e+01,9.820000000000000000e+02,5.798338748600000148e-02
4.000000000000000000e+01,1.012000000000000000e+03,6.061354413000000219e-02
4.000000000000000000e+01,1.042000000000000000e+03,6.324944019799999539e-02
4.000000000000000000e+01,1.072000000000000000e+03,6.588031932999999229e-02
4.000000000000000000e+01,1.101000000000000000e+03,6.841776846399999501e-02
4.000000000000000000e+01,1.131000000000000000e+03,7.115827024199999906e-02
4.000000000000000000e+01,1.161000000000000000e+03,7.360925539800000639e-02
4.000000000000000000e+01,1.191000000000000000e+03,7.619180261999999870e-02
4.000000000000000000e+01,1.220000000000000000e+03,7.869655221400000122e-02
4.000000000000000000e+01,1.250000000000000000e+03,8.131293937200000099e-02
4.000000000000000000e+01,1.280000000000000000e+03,8.396474659400000873e-02
4.000000000000000000e+01,1.310000000000000000e+03,8.654856072000000067e-02
4.000000000000000000e+01,1.340000000000000000e+03,8.918613568600002039e-02
4.000000000000000000e+01,1.369000000000000000e+03,9.169784292199997799e-02
4.000000000000000000e+01,1.399000000000000000e+03,9.430885240399999869e-02
4.000000000000000000e+01,1.429000000000000000e+03,9.692966669600000529e-02
4.000000000000000000e+01,1.459000000000000000e+03,9.953371956999999826e-02
4.000000000000000000e+01,1.488000000000000000e+03,1.020631374200000052e-01
4.000000000000000000e+01,1.518000000000000000e+03,1.046776279799999931e-01
4.000000000000000000e+01,1.548000000000000000e+03,1.072332926600000069e-01
4.000000000000000000e+01,1.578000000000000000e+03,1.098553722999999899e-01
4.000000000000000000e+01,1.607000000000000000e+03,1.123291285200000017e-01
4.000000000000000000e+01,1.637000000000000000e+03,1.149524729599999823e-01
4.000000000000000000e+01,1.667000000000000000e+03,1.175536795799999867e-01
4.000000000000000000e+01,1.697000000000000000e+03,1.201390758599999997e-01
4.000000000000000000e+01,1.727000000000000000e+03,1.227608394799999808e-01
4.000000000000000000e+01,1.756000000000000000e+03,1.252798172399999799e-01
4.000000000000000000e+01,1.786000000000000000e+03,1.278826078200000216e-01
4.000000000000000000e+01,1.816000000000000000e+03,1.304556690199999980e-01
4.000000000000000000e+01,1.846000000000000000e+03,1.330679463599999945e-01
4.000000000000000000e+01,1.875000000000000000e+03,1.355736425200000095e-01
4.000000000000000000e+01,1.905000000000000000e+03,1.381799125000000017e-01
4.000000000000000000e+01,1.935000000000000000e+03,1.407586618599999950e-01
